# StainedGlass Shader Profiler
# Configuration: Hybrid
# BoidCount: 500
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-04-27 15:50:04
Frame,GPU_ms,RenderThread_ms,BoidCount,Configuration,IsolationActive
662,3.714,0.000,500,Hybrid,0
663,3.781,0.000,500,Hybrid,0
664,3.724,0.000,500,Hybrid,0
665,2.692,0.000,500,Hybrid,0
666,3.024,0.000,500,Hybrid,0
667,3.772,0.000,500,Hybrid,0
668,3.682,0.000,500,Hybrid,0
669,3.506,0.000,500,Hybrid,0
670,3.448,0.000,500,Hybrid,0
671,3.365,0.000,500,Hybrid,0
672,3.611,0.000,500,Hybrid,0
673,4.785,0.000,500,Hybrid,0
674,4.639,0.000,500,Hybrid,0
675,4.121,0.000,500,Hybrid,0
676,3.823,0.000,500,Hybrid,0
677,3.958,0.000,500,Hybrid,0
678,4.003,0.000,500,Hybrid,0
679,4.054,0.000,500,Hybrid,0
680,3.904,0.000,500,Hybrid,0
681,2.879,0.000,500,Hybrid,0
682,3.849,0.000,500,Hybrid,0
683,3.954,0.000,500,Hybrid,0
684,4.019,0.000,500,Hybrid,0
685,3.894,0.000,500,Hybrid,0
686,3.808,0.000,500,Hybrid,0
687,4.017,0.000,500,Hybrid,0
688,4.129,0.000,500,Hybrid,0
689,4.157,0.000,500,Hybrid,0
690,4.273,0.000,500,Hybrid,0
691,4.091,0.000,500,Hybrid,0
692,4.323,0.000,500,Hybrid,0
693,4.333,0.000,500,Hybrid,0
694,4.340,0.000,500,Hybrid,0
695,4.244,0.000,500,Hybrid,0
696,4.410,0.000,500,Hybrid,0
697,3.956,0.000,500,Hybrid,0
698,4.142,0.000,500,Hybrid,0
699,4.094,0.000,500,Hybrid,0
700,4.562,0.000,500,Hybrid,0
701,4.518,0.000,500,Hybrid,0
702,4.527,0.000,500,Hybrid,0
703,4.555,0.000,500,Hybrid,0
704,4.550,0.000,500,Hybrid,0
705,3.771,0.000,500,Hybrid,0
706,3.317,0.000,500,Hybrid,0
707,3.047,0.000,500,Hybrid,0
708,2.925,0.000,500,Hybrid,0
709,2.743,0.000,500,Hybrid,0
710,2.766,0.000,500,Hybrid,0
711,2.746,0.000,500,Hybrid,0
712,2.694,0.000,500,Hybrid,0
713,2.161,0.000,500,Hybrid,0
714,2.311,0.000,500,Hybrid,0
715,2.536,0.000,500,Hybrid,0
716,2.642,0.000,500,Hybrid,0
717,2.514,0.000,500,Hybrid,0
718,2.532,0.000,500,Hybrid,0
719,2.560,0.000,500,Hybrid,0
720,2.665,0.000,500,Hybrid,0
721,2.470,0.000,500,Hybrid,0
722,2.543,0.000,500,Hybrid,0
723,2.409,0.000,500,Hybrid,0
724,2.330,0.000,500,Hybrid,0
725,2.399,0.000,500,Hybrid,0
726,2.356,0.000,500,Hybrid,0
727,2.327,0.000,500,Hybrid,0
728,2.298,0.000,500,Hybrid,0
729,2.553,0.000,500,Hybrid,0
730,2.540,0.000,500,Hybrid,0
731,2.524,0.000,500,Hybrid,0
732,2.536,0.000,500,Hybrid,0
733,2.556,0.000,500,Hybrid,0
734,2.536,0.000,500,Hybrid,0
735,2.543,0.000,500,Hybrid,0
736,2.515,0.000,500,Hybrid,0
737,2.528,0.000,500,Hybrid,0
738,2.517,0.000,500,Hybrid,0
739,2.583,0.000,500,Hybrid,0
740,2.799,0.000,500,Hybrid,0
741,2.703,0.000,500,Hybrid,0
742,2.618,0.000,500,Hybrid,0
743,2.542,0.000,500,Hybrid,0
744,2.514,0.000,500,Hybrid,0
745,3.125,0.000,500,Hybrid,0
746,2.793,0.000,500,Hybrid,0
747,2.574,0.000,500,Hybrid,0
748,2.579,0.000,500,Hybrid,0
749,2.634,0.000,500,Hybrid,0
750,2.822,0.000,500,Hybrid,0
751,2.871,0.000,500,Hybrid,0
752,2.818,0.000,500,Hybrid,0
753,2.000,0.000,500,Hybrid,0
754,2.205,0.000,500,Hybrid,0
755,2.416,0.000,500,Hybrid,0
756,2.460,0.000,500,Hybrid,0
757,2.593,0.000,500,Hybrid,0
758,2.496,0.000,500,Hybrid,0
759,2.582,0.000,500,Hybrid,0
760,2.601,0.000,500,Hybrid,0
761,2.946,0.000,500,Hybrid,0
762,2.866,0.000,500,Hybrid,0
763,3.365,0.000,500,Hybrid,0
764,3.220,0.000,500,Hybrid,0
765,3.188,0.000,500,Hybrid,0
766,3.167,0.000,500,Hybrid,0
767,3.315,0.000,500,Hybrid,0
768,3.430,0.000,500,Hybrid,0
769,4.148,0.000,500,Hybrid,0
770,3.858,0.000,500,Hybrid,0
771,3.568,0.000,500,Hybrid,0
772,3.625,0.000,500,Hybrid,0
773,3.745,0.000,500,Hybrid,0
774,3.778,0.000,500,Hybrid,0
775,3.831,0.000,500,Hybrid,0
776,3.762,0.000,500,Hybrid,0
777,5.631,0.000,500,Hybrid,0
778,5.080,0.000,500,Hybrid,0
779,4.651,0.000,500,Hybrid,0
780,4.436,0.000,500,Hybrid,0
781,4.399,0.000,500,Hybrid,0
782,4.923,0.000,500,Hybrid,0
783,5.578,0.000,500,Hybrid,0
784,5.670,0.000,500,Hybrid,0
785,5.214,0.000,500,Hybrid,0
786,7.323,0.000,500,Hybrid,0
787,6.768,0.000,500,Hybrid,0
788,6.098,0.000,500,Hybrid,0
789,5.445,0.000,500,Hybrid,0
790,4.987,0.000,500,Hybrid,0
791,4.815,0.000,500,Hybrid,0
792,4.689,0.000,500,Hybrid,0
793,3.862,0.000,500,Hybrid,0
794,3.535,0.000,500,Hybrid,0
795,3.408,0.000,500,Hybrid,0
796,3.889,0.000,500,Hybrid,0
797,3.899,0.000,500,Hybrid,0
798,4.156,0.000,500,Hybrid,0
799,4.069,0.000,500,Hybrid,0
800,3.981,0.000,500,Hybrid,0
801,3.403,0.000,500,Hybrid,0
802,3.581,0.000,500,Hybrid,0
803,3.395,0.000,500,Hybrid,0
804,3.228,0.000,500,Hybrid,0
805,3.231,0.000,500,Hybrid,0
806,3.382,0.000,500,Hybrid,0
807,3.308,0.000,500,Hybrid,0
808,3.271,0.000,500,Hybrid,0
809,3.123,0.000,500,Hybrid,0
810,3.075,0.000,500,Hybrid,0
811,3.379,0.000,500,Hybrid,0
812,3.360,0.000,500,Hybrid,0
813,3.287,0.000,500,Hybrid,0
814,3.246,0.000,500,Hybrid,0
815,3.255,0.000,500,Hybrid,0
816,3.307,0.000,500,Hybrid,0
817,3.075,0.000,500,Hybrid,0
818,3.170,0.000,500,Hybrid,0
819,3.261,0.000,500,Hybrid,0
820,3.288,0.000,500,Hybrid,0
821,3.270,0.000,500,Hybrid,0
822,3.323,0.000,500,Hybrid,0
823,3.302,0.000,500,Hybrid,0
824,3.288,0.000,500,Hybrid,0
825,3.268,0.000,500,Hybrid,0
826,3.276,0.000,500,Hybrid,0
827,3.807,0.000,500,Hybrid,0
828,3.739,0.000,500,Hybrid,0
829,3.605,0.000,500,Hybrid,0
830,3.573,0.000,500,Hybrid,0
831,3.499,0.000,500,Hybrid,0
832,3.479,0.000,500,Hybrid,0
833,3.611,0.000,500,Hybrid,0
834,3.395,0.000,500,Hybrid,0
835,3.109,0.000,500,Hybrid,0
836,3.109,0.000,500,Hybrid,0
837,3.291,0.000,500,Hybrid,0
838,3.538,0.000,500,Hybrid,0
839,3.452,0.000,500,Hybrid,0
840,3.436,0.000,500,Hybrid,0
841,2.921,0.000,500,Hybrid,0
842,3.111,0.000,500,Hybrid,0
843,3.888,0.000,500,Hybrid,0
844,3.961,0.000,500,Hybrid,0
845,3.818,0.000,500,Hybrid,0
846,3.691,0.000,500,Hybrid,0
847,3.632,0.000,500,Hybrid,0
848,3.754,0.000,500,Hybrid,0
849,4.491,0.000,500,Hybrid,0
850,3.903,0.000,500,Hybrid,0
851,3.737,0.000,500,Hybrid,0
852,3.641,0.000,500,Hybrid,0
853,3.606,0.000,500,Hybrid,0
854,3.812,0.000,500,Hybrid,0
855,3.892,0.000,500,Hybrid,0
856,3.770,0.000,500,Hybrid,0
857,2.915,0.000,500,Hybrid,0
858,3.215,0.000,500,Hybrid,0
859,3.892,0.000,500,Hybrid,0
860,3.755,0.000,500,Hybrid,0
861,3.710,0.000,500,Hybrid,0
862,3.638,0.000,500,Hybrid,0
863,3.600,0.000,500,Hybrid,0
864,3.816,0.000,500,Hybrid,0
865,4.843,0.000,500,Hybrid,0
866,4.587,0.000,500,Hybrid,0
867,3.988,0.000,500,Hybrid,0
868,3.697,0.000,500,Hybrid,0
869,3.895,0.000,500,Hybrid,0
870,3.932,0.000,500,Hybrid,0
871,3.973,0.000,500,Hybrid,0
872,3.832,0.000,500,Hybrid,0
873,4.961,0.000,500,Hybrid,0
874,4.642,0.000,500,Hybrid,0
875,4.493,0.000,500,Hybrid,0
876,4.476,0.000,500,Hybrid,0
877,4.482,0.000,500,Hybrid,0
878,4.342,0.000,500,Hybrid,0
879,4.309,0.000,500,Hybrid,0
880,4.180,0.000,500,Hybrid,0
881,3.380,0.000,500,Hybrid,0
882,3.250,0.000,500,Hybrid,0
883,3.398,0.000,500,Hybrid,0
884,3.496,0.000,500,Hybrid,0
885,3.383,0.000,500,Hybrid,0
886,3.322,0.000,500,Hybrid,0
887,3.289,0.000,500,Hybrid,0
888,3.529,0.000,500,Hybrid,0
889,4.066,0.000,500,Hybrid,0
890,3.651,0.000,500,Hybrid,0
891,3.499,0.000,500,Hybrid,0
892,3.440,0.000,500,Hybrid,0
893,3.582,0.000,500,Hybrid,0
894,4.103,0.000,500,Hybrid,0
895,4.073,0.000,500,Hybrid,0
896,3.936,0.000,500,Hybrid,0
897,2.987,0.000,500,Hybrid,0
898,3.129,0.000,500,Hybrid,0
899,3.674,0.000,500,Hybrid,0
900,3.460,0.000,500,Hybrid,0
901,3.253,0.000,500,Hybrid,0
902,3.160,0.000,500,Hybrid,0
903,3.392,0.000,500,Hybrid,0
904,3.381,0.000,500,Hybrid,0
905,2.776,0.000,500,Hybrid,0
906,2.570,0.000,500,Hybrid,0
907,3.263,0.000,500,Hybrid,0
908,3.442,0.000,500,Hybrid,0
909,3.320,0.000,500,Hybrid,0
910,3.200,0.000,500,Hybrid,0
911,3.283,0.000,500,Hybrid,0
912,3.399,0.000,500,Hybrid,0
913,3.707,0.000,500,Hybrid,0
914,3.322,0.000,500,Hybrid,0
915,3.843,0.000,500,Hybrid,0
916,3.833,0.000,500,Hybrid,0
917,3.834,0.000,500,Hybrid,0
918,3.874,0.000,500,Hybrid,0
919,4.207,0.000,500,Hybrid,0
920,4.231,0.000,500,Hybrid,0
921,5.075,0.000,500,Hybrid,0
922,4.713,0.000,500,Hybrid,0
923,4.855,0.000,500,Hybrid,0
924,5.246,0.000,500,Hybrid,0
925,5.052,0.000,500,Hybrid,0
926,5.035,0.000,500,Hybrid,0
927,4.924,0.000,500,Hybrid,0
928,4.946,0.000,500,Hybrid,0
929,4.433,0.000,500,Hybrid,0
930,3.563,0.000,500,Hybrid,0
931,3.530,0.000,500,Hybrid,0
932,3.468,0.000,500,Hybrid,0
933,3.327,0.000,500,Hybrid,0
934,3.431,0.000,500,Hybrid,0
935,3.367,0.000,500,Hybrid,0
936,3.318,0.000,500,Hybrid,0
937,2.998,0.000,500,Hybrid,0
938,3.915,0.000,500,Hybrid,0
939,3.571,0.000,500,Hybrid,0
940,3.411,0.000,500,Hybrid,0
941,3.417,0.000,500,Hybrid,0
942,3.406,0.000,500,Hybrid,0
943,3.467,0.000,500,Hybrid,0
944,3.465,0.000,500,Hybrid,0
945,2.721,0.000,500,Hybrid,0
946,2.872,0.000,500,Hybrid,0
947,2.856,0.000,500,Hybrid,0
948,2.947,0.000,500,Hybrid,0
949,2.982,0.000,500,Hybrid,0
950,3.009,0.000,500,Hybrid,0
951,2.984,0.000,500,Hybrid,0
952,2.970,0.000,500,Hybrid,0
953,3.428,0.000,500,Hybrid,0
954,3.217,0.000,500,Hybrid,0
955,3.248,0.000,500,Hybrid,0
956,3.149,0.000,500,Hybrid,0
957,3.163,0.000,500,Hybrid,0
958,3.230,0.000,500,Hybrid,0
959,3.184,0.000,500,Hybrid,0
960,3.194,0.000,500,Hybrid,0
961,3.206,0.000,500,Hybrid,0
962,3.016,0.000,500,Hybrid,0
963,2.924,0.000,500,Hybrid,0
964,2.923,0.000,500,Hybrid,0
965,2.924,0.000,500,Hybrid,0
966,2.998,0.000,500,Hybrid,0
967,3.268,0.000,500,Hybrid,0
968,3.291,0.000,500,Hybrid,0
969,3.270,0.000,500,Hybrid,0
970,3.341,0.000,500,Hybrid,0
971,3.263,0.000,500,Hybrid,0
972,3.838,0.000,500,Hybrid,0
973,3.944,0.000,500,Hybrid,0
974,3.867,0.000,500,Hybrid,0
975,3.725,0.000,500,Hybrid,0
976,3.612,0.000,500,Hybrid,0
977,4.699,0.000,500,Hybrid,0
978,4.546,0.000,500,Hybrid,0
979,4.279,0.000,500,Hybrid,0
980,4.027,0.000,500,Hybrid,0
981,3.873,0.000,500,Hybrid,0
982,4.142,0.000,500,Hybrid,0
983,4.158,0.000,500,Hybrid,0
984,4.663,0.000,500,Hybrid,0
985,5.157,0.000,500,Hybrid,0
986,4.331,0.000,500,Hybrid,0
987,4.146,0.000,500,Hybrid,0
988,4.157,0.000,500,Hybrid,0
989,4.270,0.000,500,Hybrid,0
990,4.353,0.000,500,Hybrid,0
991,4.173,0.000,500,Hybrid,0
992,4.098,0.000,500,Hybrid,0
993,3.879,0.000,500,Hybrid,0
994,4.048,0.000,500,Hybrid,0
995,4.018,0.000,500,Hybrid,0
996,4.216,0.000,500,Hybrid,0
997,4.123,0.000,500,Hybrid,0
998,4.100,0.000,500,Hybrid,0
999,4.103,0.000,500,Hybrid,0
1000,4.374,0.000,500,Hybrid,0
1001,5.058,0.000,500,Hybrid,0
1002,4.425,0.000,500,Hybrid,0
1003,4.321,0.000,500,Hybrid,0
1004,4.796,0.000,500,Hybrid,0
1005,4.718,0.000,500,Hybrid,0
1006,4.712,0.000,500,Hybrid,0
1007,4.642,0.000,500,Hybrid,0
1008,4.852,0.000,500,Hybrid,0
1009,6.203,0.000,500,Hybrid,0
1010,5.444,0.000,500,Hybrid,0
1011,5.273,0.000,500,Hybrid,0
1012,5.469,0.000,500,Hybrid,0
1013,5.408,0.000,500,Hybrid,0
1014,5.197,0.000,500,Hybrid,0
1015,5.043,0.000,500,Hybrid,0
1016,4.989,0.000,500,Hybrid,0
1017,5.558,0.000,500,Hybrid,0
1018,5.055,0.000,500,Hybrid,0
1019,4.950,0.000,500,Hybrid,0
1020,5.735,0.000,500,Hybrid,0
1021,5.726,0.000,500,Hybrid,0
1022,5.624,0.000,500,Hybrid,0
1023,6.125,0.000,500,Hybrid,0
1024,6.149,0.000,500,Hybrid,0
1025,3.776,0.000,500,Hybrid,0
1026,4.030,0.000,500,Hybrid,0
1027,4.029,0.000,500,Hybrid,0
1028,3.695,0.000,500,Hybrid,0
1029,3.431,0.000,500,Hybrid,0
1030,3.306,0.000,500,Hybrid,0
1031,3.219,0.000,500,Hybrid,0
1032,3.152,0.000,500,Hybrid,0
1033,2.486,0.000,500,Hybrid,0
1034,2.260,0.000,500,Hybrid,0
1035,4.994,0.000,500,Hybrid,0
1036,4.670,0.000,500,Hybrid,0
1037,4.360,0.000,500,Hybrid,0
1038,4.010,0.000,500,Hybrid,0
1039,3.715,0.000,500,Hybrid,0
1040,3.498,0.000,500,Hybrid,0
1041,1.943,0.000,500,Hybrid,0
1042,1.956,0.000,500,Hybrid,0
1043,2.017,0.000,500,Hybrid,0
1044,2.444,0.000,500,Hybrid,0
1045,2.577,0.000,500,Hybrid,0
1046,2.570,0.000,500,Hybrid,0
1047,2.490,0.000,500,Hybrid,0
1048,2.421,0.000,500,Hybrid,0
1049,2.185,0.000,500,Hybrid,0
1050,2.097,0.000,500,Hybrid,0
1051,2.050,0.000,500,Hybrid,0
1052,2.028,0.000,500,Hybrid,0
1053,2.010,0.000,500,Hybrid,0
1054,2.000,0.000,500,Hybrid,0
1055,2.021,0.000,500,Hybrid,0
1056,2.086,0.000,500,Hybrid,0
1057,1.932,0.000,500,Hybrid,0
1058,1.936,0.000,500,Hybrid,0
1059,1.935,0.000,500,Hybrid,0
1060,1.934,0.000,500,Hybrid,0
1061,1.952,0.000,500,Hybrid,0
1062,2.043,0.000,500,Hybrid,0
1063,2.061,0.000,500,Hybrid,0
1064,2.045,0.000,500,Hybrid,0
1065,1.939,0.000,500,Hybrid,0
1066,1.941,0.000,500,Hybrid,0
1067,1.944,0.000,500,Hybrid,0
1068,2.087,0.000,500,Hybrid,0
1069,2.130,0.000,500,Hybrid,0
1070,2.144,0.000,500,Hybrid,0
1071,2.114,0.000,500,Hybrid,0
1072,2.094,0.000,500,Hybrid,0
1073,1.938,0.000,500,Hybrid,0
1074,2.074,0.000,500,Hybrid,0
1075,2.221,0.000,500,Hybrid,0
1076,2.240,0.000,500,Hybrid,0
1077,2.243,0.000,500,Hybrid,0
1078,2.191,0.000,500,Hybrid,0
1079,2.154,0.000,500,Hybrid,0
1080,2.147,0.000,500,Hybrid,0
1081,2.504,0.000,500,Hybrid,0
1082,2.387,0.000,500,Hybrid,0
1083,2.359,0.000,500,Hybrid,0
1084,2.336,0.000,500,Hybrid,0
1085,2.259,0.000,500,Hybrid,0
1086,2.206,0.000,500,Hybrid,0
1087,2.248,0.000,500,Hybrid,0
1088,2.251,0.000,500,Hybrid,0
1089,2.300,0.000,500,Hybrid,0
1090,2.281,0.000,500,Hybrid,0
1091,2.289,0.000,500,Hybrid,0
1092,2.214,0.000,500,Hybrid,0
1093,2.204,0.000,500,Hybrid,0
1094,2.260,0.000,500,Hybrid,0
1095,2.265,0.000,500,Hybrid,0
1096,2.270,0.000,500,Hybrid,0
1097,2.309,0.000,500,Hybrid,0
1098,2.294,0.000,500,Hybrid,0
1099,2.232,0.000,500,Hybrid,0
1100,2.299,0.000,500,Hybrid,0
1101,2.298,0.000,500,Hybrid,0
1102,2.298,0.000,500,Hybrid,0
1103,2.298,0.000,500,Hybrid,0
1104,2.259,0.000,500,Hybrid,0
1105,1.953,0.000,500,Hybrid,0
1106,2.178,0.000,500,Hybrid,0
1107,2.219,0.000,500,Hybrid,0
1108,2.241,0.000,500,Hybrid,0
1109,2.250,0.000,500,Hybrid,0
1110,2.239,0.000,500,Hybrid,0
1111,2.194,0.000,500,Hybrid,0
1112,2.174,0.000,500,Hybrid,0
1113,2.513,0.000,500,Hybrid,0
1114,2.381,0.000,500,Hybrid,0
1115,2.355,0.000,500,Hybrid,0
1116,2.336,0.000,500,Hybrid,0
1117,2.290,0.000,500,Hybrid,0
1118,2.232,0.000,500,Hybrid,0
1119,2.253,0.000,500,Hybrid,0
1120,2.282,0.000,500,Hybrid,0
1121,2.302,0.000,500,Hybrid,0
1122,2.286,0.000,500,Hybrid,0
1123,2.290,0.000,500,Hybrid,0
1124,2.244,0.000,500,Hybrid,0
1125,2.176,0.000,500,Hybrid,0
1126,2.167,0.000,500,Hybrid,0
1127,2.136,0.000,500,Hybrid,0
1128,2.113,0.000,500,Hybrid,0
1129,2.032,0.000,500,Hybrid,0
1130,1.878,0.000,500,Hybrid,0
1131,1.830,0.000,500,Hybrid,0
1132,1.905,0.000,500,Hybrid,0
1133,1.908,0.000,500,Hybrid,0
1134,1.915,0.000,500,Hybrid,0
1135,1.905,0.000,500,Hybrid,0
1136,1.883,0.000,500,Hybrid,0
1137,1.725,0.000,500,Hybrid,0
1138,1.770,0.000,500,Hybrid,0
1139,1.903,0.000,500,Hybrid,0
1140,1.895,0.000,500,Hybrid,0
1141,1.866,0.000,500,Hybrid,0
1142,1.845,0.000,500,Hybrid,0
1143,1.830,0.000,500,Hybrid,0
1144,1.817,0.000,500,Hybrid,0
1145,2.091,0.000,500,Hybrid,0
1146,1.991,0.000,500,Hybrid,0
1147,1.902,0.000,500,Hybrid,0
1148,1.859,0.000,500,Hybrid,0
1149,1.837,0.000,500,Hybrid,0
1150,1.820,0.000,500,Hybrid,0
1151,1.825,0.000,500,Hybrid,0
1152,1.854,0.000,500,Hybrid,0
1153,1.740,0.000,500,Hybrid,0
1154,1.737,0.000,500,Hybrid,0
1155,1.739,0.000,500,Hybrid,0
1156,1.734,0.000,500,Hybrid,0
1157,1.737,0.000,500,Hybrid,0
1158,1.790,0.000,500,Hybrid,0
1159,1.780,0.000,500,Hybrid,0
1160,1.775,0.000,500,Hybrid,0
1161,1.734,0.000,500,Hybrid,0
1162,1.735,0.000,500,Hybrid,0
1163,1.735,0.000,500,Hybrid,0
1164,1.783,0.000,500,Hybrid,0
1165,1.833,0.000,500,Hybrid,0
1166,1.816,0.000,500,Hybrid,0
1167,1.804,0.000,500,Hybrid,0
1168,1.796,0.000,500,Hybrid,0
1169,1.749,0.000,500,Hybrid,0
1170,1.741,0.000,500,Hybrid,0
1171,1.875,0.000,500,Hybrid,0
1172,1.842,0.000,500,Hybrid,0
1173,1.818,0.000,500,Hybrid,0
1174,1.804,0.000,500,Hybrid,0
1175,1.794,0.000,500,Hybrid,0
1176,1.787,0.000,500,Hybrid,0
1177,1.883,0.000,500,Hybrid,0
1178,1.949,0.000,500,Hybrid,0
1179,1.873,0.000,500,Hybrid,0
1180,1.837,0.000,500,Hybrid,0
1181,1.816,0.000,500,Hybrid,0
1182,1.803,0.000,500,Hybrid,0
1183,1.798,0.000,500,Hybrid,0
1184,1.840,0.000,500,Hybrid,0
1185,1.960,0.000,500,Hybrid,0
1186,1.892,0.000,500,Hybrid,0
1187,1.843,0.000,500,Hybrid,0
1188,1.815,0.000,500,Hybrid,0
1189,1.799,0.000,500,Hybrid,0
1190,1.820,0.000,500,Hybrid,0
1191,1.862,0.000,500,Hybrid,0
1192,1.875,0.000,500,Hybrid,0
1193,1.907,0.000,500,Hybrid,0
1194,1.831,0.000,500,Hybrid,0
1195,1.806,0.000,500,Hybrid,0
1196,1.822,0.000,500,Hybrid,0
1197,1.888,0.000,500,Hybrid,0
1198,1.903,0.000,500,Hybrid,0
1199,1.913,0.000,500,Hybrid,0
1200,1.919,0.000,500,Hybrid,0
1201,1.722,0.000,500,Hybrid,0
1202,1.725,0.000,500,Hybrid,0
1203,1.863,0.000,500,Hybrid,0
1204,1.886,0.000,500,Hybrid,0
1205,1.900,0.000,500,Hybrid,0
1206,1.907,0.000,500,Hybrid,0
1207,1.911,0.000,500,Hybrid,0
1208,1.912,0.000,500,Hybrid,0
1209,2.547,0.000,500,Hybrid,0
1210,2.211,0.000,500,Hybrid,0
1211,2.130,0.000,500,Hybrid,0
1212,2.091,0.000,500,Hybrid,0
1213,2.064,0.000,500,Hybrid,0
1214,2.050,0.000,500,Hybrid,0
1215,2.070,0.000,500,Hybrid,0
1216,2.128,0.000,500,Hybrid,0
1217,2.207,0.000,500,Hybrid,0
1218,2.073,0.000,500,Hybrid,0
1219,2.030,0.000,500,Hybrid,0
1220,2.009,0.000,500,Hybrid,0
1221,2.009,0.000,500,Hybrid,0
1222,2.087,0.000,500,Hybrid,0
1223,2.115,0.000,500,Hybrid,0
1224,2.138,0.000,500,Hybrid,0
1225,2.037,0.000,500,Hybrid,0
1226,1.994,0.000,500,Hybrid,0
1227,1.976,0.000,500,Hybrid,0
1228,2.103,0.000,500,Hybrid,0
1229,2.144,0.000,500,Hybrid,0
1230,2.169,0.000,500,Hybrid,0
1231,2.186,0.000,500,Hybrid,0
1232,2.199,0.000,500,Hybrid,0
1233,1.945,0.000,500,Hybrid,0
1234,2.212,0.000,500,Hybrid,0
1235,2.225,0.000,500,Hybrid,0
1236,2.244,0.000,500,Hybrid,0
1237,2.254,0.000,500,Hybrid,0
1238,2.263,0.000,500,Hybrid,0
1239,2.269,0.000,500,Hybrid,0
1240,2.272,0.000,500,Hybrid,0
1241,2.509,0.000,500,Hybrid,0
1242,2.221,0.000,500,Hybrid,0
1243,2.130,0.000,500,Hybrid,0
1244,2.086,0.000,500,Hybrid,0
1245,2.058,0.000,500,Hybrid,0
1246,2.048,0.000,500,Hybrid,0
1247,2.112,0.000,500,Hybrid,0
1248,2.093,0.000,500,Hybrid,0
1249,1.951,0.000,500,Hybrid,0
1250,1.949,0.000,500,Hybrid,0
1251,1.955,0.000,500,Hybrid,0
1252,1.960,0.000,500,Hybrid,0
1253,2.083,0.000,500,Hybrid,0
1254,2.137,0.000,500,Hybrid,0
1255,2.112,0.000,500,Hybrid,0
1256,2.094,0.000,500,Hybrid,0
1257,1.977,0.000,500,Hybrid,0
1258,1.971,0.000,500,Hybrid,0
1259,2.059,0.000,500,Hybrid,0
1260,2.121,0.000,500,Hybrid,0
1261,2.105,0.000,500,Hybrid,0
1262,2.076,0.000,500,Hybrid,0
1263,2.058,0.000,500,Hybrid,0
1264,2.043,0.000,500,Hybrid,0
1265,2.057,0.000,500,Hybrid,0
1266,2.283,0.000,500,Hybrid,0
1267,2.283,0.000,500,Hybrid,0
1268,2.205,0.000,500,Hybrid,0
1269,2.158,0.000,500,Hybrid,0
1270,2.128,0.000,500,Hybrid,0
1271,2.106,0.000,500,Hybrid,0
1272,2.161,0.000,500,Hybrid,0
1273,2.360,0.000,500,Hybrid,0
1274,2.295,0.000,500,Hybrid,0
1275,2.186,0.000,500,Hybrid,0
1276,2.133,0.000,500,Hybrid,0
1277,2.099,0.000,500,Hybrid,0
1278,2.098,0.000,500,Hybrid,0
1279,2.144,0.000,500,Hybrid,0
1280,2.161,0.000,500,Hybrid,0
1281,1.963,0.000,500,Hybrid,0
1282,1.950,0.000,500,Hybrid,0
1283,1.960,0.000,500,Hybrid,0
1284,1.970,0.000,500,Hybrid,0
1285,2.079,0.000,500,Hybrid,0
1286,2.116,0.000,500,Hybrid,0
1287,2.144,0.000,500,Hybrid,0
1288,2.131,0.000,500,Hybrid,0
1289,1.973,0.000,500,Hybrid,0
1290,1.964,0.000,500,Hybrid,0
1291,2.164,0.000,500,Hybrid,0
1292,2.201,0.000,500,Hybrid,0
1293,2.217,0.000,500,Hybrid,0
1294,2.230,0.000,500,Hybrid,0
1295,2.191,0.000,500,Hybrid,0
1296,2.162,0.000,500,Hybrid,0
1297,2.162,0.000,500,Hybrid,0
1298,2.354,0.000,500,Hybrid,0
1299,2.334,0.000,500,Hybrid,0
1300,2.327,0.000,500,Hybrid,0
1301,2.317,0.000,500,Hybrid,0
1302,2.261,0.000,500,Hybrid,0
1303,2.218,0.000,500,Hybrid,0
1304,2.256,0.000,500,Hybrid,0
1305,2.306,0.000,500,Hybrid,0
1306,2.306,0.000,500,Hybrid,0
1307,2.294,0.000,500,Hybrid,0
1308,2.269,0.000,500,Hybrid,0
1309,2.210,0.000,500,Hybrid,0
1310,2.245,0.000,500,Hybrid,0
1311,2.260,0.000,500,Hybrid,0
1312,2.265,0.000,500,Hybrid,0
1313,2.301,0.000,500,Hybrid,0
1314,2.351,0.000,500,Hybrid,0
1315,2.322,0.000,500,Hybrid,0
1316,2.254,0.000,500,Hybrid,0
1317,2.311,0.000,500,Hybrid,0
1318,2.307,0.000,500,Hybrid,0
1319,2.306,0.000,500,Hybrid,0
1320,2.321,0.000,500,Hybrid,0
1321,2.302,0.000,500,Hybrid,0
1322,2.237,0.000,500,Hybrid,0
1323,2.333,0.000,500,Hybrid,0
1324,2.326,0.000,500,Hybrid,0
1325,2.323,0.000,500,Hybrid,0
1326,2.321,0.000,500,Hybrid,0
1327,2.329,0.000,500,Hybrid,0
1328,2.324,0.000,500,Hybrid,0
1329,2.001,0.000,500,Hybrid,0
1330,2.071,0.000,500,Hybrid,0
1331,2.030,0.000,500,Hybrid,0
1332,2.008,0.000,500,Hybrid,0
1333,2.020,0.000,500,Hybrid,0
1334,2.013,0.000,500,Hybrid,0
1335,1.978,0.000,500,Hybrid,0
1336,1.999,0.000,500,Hybrid,0
