# StainedGlass Shader Profiler
# ShaderMode: Dynamic
# BoidCount: 100
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:41:13
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
501,1.3899,1.977,0.000,100,Dynamic
502,1.3927,1.986,0.000,100,Dynamic
503,1.3954,1.979,0.000,100,Dynamic
504,1.3981,1.973,0.000,100,Dynamic
505,1.4007,2.009,0.000,100,Dynamic
506,1.4036,1.970,0.000,100,Dynamic
507,1.4063,1.957,0.000,100,Dynamic
508,1.4093,1.973,0.000,100,Dynamic
509,1.4120,1.963,0.000,100,Dynamic
510,1.4148,1.958,0.000,100,Dynamic
511,1.4175,1.978,0.000,100,Dynamic
512,1.4203,1.994,0.000,100,Dynamic
513,1.4229,1.929,0.000,100,Dynamic
514,1.4256,2.112,0.000,100,Dynamic
515,1.4287,2.046,0.000,100,Dynamic
516,1.4315,2.021,0.000,100,Dynamic
517,1.4342,2.058,0.000,100,Dynamic
518,1.4370,2.067,0.000,100,Dynamic
519,1.4397,2.047,0.000,100,Dynamic
520,1.4425,2.074,0.000,100,Dynamic
521,1.4453,2.019,0.000,100,Dynamic
522,1.4486,1.961,0.000,100,Dynamic
523,1.4513,2.084,0.000,100,Dynamic
524,1.4540,2.079,0.000,100,Dynamic
525,1.4567,2.050,0.000,100,Dynamic
526,1.4594,2.086,0.000,100,Dynamic
527,1.4621,2.097,0.000,100,Dynamic
528,1.4647,2.076,0.000,100,Dynamic
529,1.4678,2.251,0.000,100,Dynamic
530,1.4705,2.283,0.000,100,Dynamic
531,1.4732,2.164,0.000,100,Dynamic
532,1.4759,2.185,0.000,100,Dynamic
533,1.4786,2.201,0.000,100,Dynamic
534,1.4814,2.173,0.000,100,Dynamic
535,1.4841,2.217,0.000,100,Dynamic
536,1.4871,2.221,0.000,100,Dynamic
537,1.4899,2.145,0.000,100,Dynamic
538,1.4927,2.241,0.000,100,Dynamic
539,1.4978,2.243,0.000,100,Dynamic
540,1.5005,2.163,0.000,100,Dynamic
541,1.5034,2.180,0.000,100,Dynamic
542,1.5062,1.922,0.000,100,Dynamic
543,1.5092,2.240,0.000,100,Dynamic
544,1.5121,2.246,0.000,100,Dynamic
545,1.5150,1.997,0.000,100,Dynamic
546,1.5176,2.100,0.000,100,Dynamic
547,1.5204,2.156,0.000,100,Dynamic
548,1.5231,2.121,0.000,100,Dynamic
549,1.5258,2.153,0.000,100,Dynamic
550,1.5289,2.171,0.000,100,Dynamic
551,1.5316,2.164,0.000,100,Dynamic
552,1.5343,2.186,0.000,100,Dynamic
553,1.5372,2.276,0.000,100,Dynamic
554,1.5399,2.185,0.000,100,Dynamic
555,1.5426,2.211,0.000,100,Dynamic
556,1.5453,2.216,0.000,100,Dynamic
557,1.5486,2.160,0.000,100,Dynamic
558,1.5513,2.216,0.000,100,Dynamic
559,1.5540,2.202,0.000,100,Dynamic
